"month","Argentina","Australia","Belgium","Brazil","Canada","Switzerland","Chile","China","Colombia","Germany","Denmark","Egypt","Spain","Finland","France","United_Kingdom","Hong_Kong","Hungary","Indonesia","India","Israel","Italy","Japan","South_Korea","Mexico","Malaysia","Netherlands","Norway","Peru","Philippines","Poland","Portugal","Russia","Saudi_Arabia","Sweden","Thailand","Tunisia","Turkiye","Taiwan","Ukraine","United_States","Venezuela","Viet_Nam","South_Africa"
"1966-04-01 00:00:00",0.01,0.12,0.07,0.04,0.13,0.04,0.02,0.84,0.01,0.55,0.02,0.11,0.15,0.02,0.58,0.62,0.09,0.04,0.08,0.25,0.06,0.13,0.26,0.18,0.09,0.05,0.11,0.02,0.02,0.06,0.16,0.17,0.99,0.01,0.03,0.09,0.0,0.09,0.07,0.0,2.88,0.01,1.59,0.18
"1966-05-01 00:00:00",0.02,0.16,0.11,0.08,0.08,0.02,0.04,0.87,0.02,0.48,0.02,0.21,0.07,0.07,0.51,0.69,0.09,0.03,0.07,0.24,0.19,0.13,0.28,0.23,0.02,0.07,0.1,0.01,0.03,0.04,0.17,0.04,0.8,0.1,0.04,0.12,0.04,0.04,0.07,0.0,3.03,0.02,1.65,0.07
"1966-06-01 00:00:00",0.06,0.16,0.15,0.05,0.13,0.07,0.03,0.75,0.02,0.56,0.03,0.12,0.13,0.1,0.59,0.56,0.1,0.09,0.09,0.23,0.05,0.12,0.14,0.17,0.07,0.09,0.06,0.03,0.03,0.05,0.19,0.01,1.01,0.05,0.05,0.15,0.01,0.06,0.0,0.02,2.94,0.04,1.6,0.06
"1966-07-01 00:00:00",0.09,0.23,0.06,0.04,0.12,0.03,0.03,1.04,0.01,0.44,0.01,0.2,0.03,0.06,0.72,0.72,0.08,0.07,0.1,0.34,0.09,0.14,0.31,0.43,0.04,0.08,0.05,0.02,0.04,0.08,0.26,0.03,1.16,0.01,0.01,0.19,0.01,0.05,0.04,0.0,3.44,0.01,2.21,0.03
"1966-08-01 00:00:00",0.06,0.11,0.03,0.09,0.1,0.02,0.06,0.9,0.03,0.33,0.01,0.12,0.09,0.02,0.36,0.42,0.1,0.01,0.06,0.31,0.06,0.12,0.34,0.28,0.07,0.08,0.07,0.01,0.01,0.08,0.08,0.02,0.76,0.02,0.05,0.2,0.0,0.03,0.04,0.0,3.06,0.03,2.03,0.03
"1966-09-01 00:00:00",0.06,0.16,0.01,0.05,0.12,0.01,0.01,0.85,0.02,0.56,0.0,0.06,0.04,0.05,0.55,0.61,0.07,0.02,0.06,0.18,0.03,0.16,0.25,0.22,0.04,0.05,0.04,0.02,0.0,0.07,0.08,0.06,0.89,0.02,0.06,0.17,0.01,0.05,0.01,0.0,2.78,0.04,1.68,0.17
"1966-10-01 00:00:00",0.01,0.2,0.03,0.04,0.1,0.03,0.01,0.78,0.03,0.38,0.03,0.17,0.04,0.04,0.48,0.53,0.07,0.07,0.09,0.24,0.24,0.15,0.22,0.46,0.03,0.09,0.03,0.08,0.04,0.32,0.15,0.05,1.03,0.05,0.02,0.26,0.03,0.03,0.06,0.0,2.99,0.03,1.81,0.09
"1966-11-01 00:00:00",0.05,0.07,0.11,0.05,0.19,0.02,0.05,0.76,0.0,0.41,0.03,0.21,0.09,0.06,0.46,0.47,0.1,0.06,0.08,0.27,0.38,0.18,0.18,0.3,0.04,0.05,0.08,0.03,0.02,0.13,0.14,0.06,0.92,0.1,0.05,0.16,0.03,0.05,0.06,0.03,2.91,0.05,1.47,0.09
"1966-12-01 00:00:00",0.07,0.06,0.04,0.05,0.13,0.01,0.03,0.87,0.01,0.43,0.02,0.17,0.04,0.06,0.53,0.87,0.08,0.03,0.03,0.1,0.18,0.2,0.23,0.21,0.03,0.0,0.07,0.03,0.03,0.05,0.09,0.18,0.96,0.03,0.02,0.1,0.03,0.04,0.06,0.01,3.03,0.13,1.64,0.36
"1967-01-01 00:00:00",0.02,0.16,0.09,0.04,0.07,0.02,0.02,0.99,0.01,0.34,0.01,0.15,0.06,0.07,0.46,0.53,0.3,0.09,0.06,0.11,0.18,0.12,0.39,0.23,0.06,0.05,0.04,0.06,0.01,0.11,0.08,0.04,0.88,0.04,0.04,0.18,0.03,0.02,0.06,0.0,2.7,0.02,1.44,0.07
"1967-02-01 00:00:00",0.1,0.13,0.13,0.04,0.04,0.07,0.01,0.93,0.01,0.79,0.01,0.11,0.07,0.06,0.44,0.66,0.15,0.04,0.06,0.2,0.06,0.22,0.52,0.31,0.12,0.01,0.1,0.01,0.0,0.04,0.16,0.03,1.3,0.04,0.1,0.11,0.02,0.03,0.04,0.01,3.16,0.0,1.77,0.07
"1967-03-01 00:00:00",0.1,0.09,0.1,0.05,0.13,0.08,0.02,0.77,0.05,0.52,0.02,0.11,0.06,0.11,0.52,0.63,0.2,0.04,0.04,0.28,0.07,0.32,0.28,0.26,0.06,0.04,0.08,0.02,0.02,0.07,0.11,0.02,1.27,0.04,0.06,0.19,0.03,0.03,0.0,0.01,3.58,0.1,1.83,0.03
"1967-04-01 00:00:00",0.08,0.17,0.12,0.03,0.14,0.01,0.04,0.75,0.01,0.62,0.01,0.18,0.06,0.07,0.6,0.72,0.09,0.02,0.06,0.24,0.06,0.24,0.17,0.3,0.05,0.03,0.13,0.04,0.02,0.11,0.16,0.02,0.99,0.06,0.06,0.29,0.0,0.08,0.01,0.0,2.96,0.06,1.56,0.04
"1967-05-01 00:00:00",0.05,0.04,0.08,0.07,0.34,0.05,0.01,0.79,0.03,0.44,0.11,1.48,0.07,0.1,0.9,1.19,0.1,0.01,0.05,0.43,1.51,0.24,0.32,0.26,0.05,0.04,0.05,0.05,0.03,0.05,0.11,0.05,1.8,0.28,0.08,0.18,0.04,0.09,0.03,0.0,4.27,0.05,2.11,0.05
"1967-06-01 00:00:00",0.09,0.18,0.1,0.14,0.38,0.11,0.03,1.18,0.03,0.64,0.15,3.34,0.15,0.12,1.5,2.27,0.22,0.13,0.1,0.6,4.22,0.36,0.45,0.19,0.11,0.05,0.21,0.09,0.02,0.05,0.25,0.08,3.04,0.49,0.14,0.2,0.26,0.3,0.01,0.06,6.26,0.07,2.03,0.09
"1967-07-01 00:00:00",0.07,0.2,0.22,0.07,0.2,0.1,0.08,0.96,0.11,0.56,0.01,1.11,0.16,0.12,0.77,1.01,0.34,0.04,0.08,0.33,1.43,0.31,0.28,0.22,0.05,0.06,0.13,0.08,0.11,0.11,0.16,0.08,1.46,0.19,0.15,0.24,0.05,0.11,0.04,0.02,4.77,0.1,1.8,0.09
"1967-08-01 00:00:00",0.02,0.06,0.16,0.08,0.09,0.1,0.04,1.31,0.08,0.44,0.02,0.41,0.08,0.03,0.61,0.87,0.36,0.02,0.05,0.29,0.63,0.29,0.25,0.24,0.08,0.03,0.08,0.03,0.05,0.1,0.07,0.05,1.19,0.14,0.03,0.22,0.1,0.05,0.04,0.0,4.18,0.08,1.85,0.08
"1967-09-01 00:00:00",0.06,0.08,0.06,0.06,0.07,0.02,0.01,1.23,0.03,0.35,0.02,0.36,0.07,0.07,0.47,0.63,0.27,0.02,0.04,0.24,0.52,0.16,0.18,0.17,0.07,0.03,0.07,0.03,0.02,0.07,0.1,0.05,1.04,0.08,0.09,0.09,0.0,0.09,0.07,0.0,3.32,0.09,1.71,0.1
"1967-10-01 00:00:00",0.14,0.17,0.11,0.08,0.11,0.0,0.03,1.03,0.02,0.37,0.07,0.43,0.06,0.04,0.44,0.77,0.18,0.04,0.12,0.31,0.56,0.25,0.24,0.25,0.07,0.04,0.07,0.08,0.07,0.12,0.05,0.08,1.18,0.04,0.06,0.19,0.03,0.05,0.02,0.0,3.57,0.05,1.87,0.05
"1967-11-01 00:00:00",0.05,0.11,0.09,0.02,0.15,0.13,0.02,0.65,0.03,0.34,0.05,0.4,0.07,0.13,0.46,0.84,0.08,0.03,0.05,0.24,0.46,0.09,0.25,0.16,0.04,0.06,0.05,0.03,0.03,0.05,0.05,0.11,0.92,0.1,0.09,0.15,0.05,0.48,0.02,0.02,3.35,0.02,1.65,0.09
"1967-12-01 00:00:00",0.04,0.15,0.25,0.02,0.23,0.1,0.01,0.77,0.0,0.4,0.09,0.37,0.08,0.11,0.88,0.77,0.09,0.04,0.06,0.21,0.56,0.29,0.19,0.26,0.1,0.04,0.08,0.05,0.01,0.1,0.12,0.03,1.04,0.1,0.14,0.25,0.02,0.3,0.04,0.0,3.63,0.01,1.89,0.14
"1968-01-01 00:00:00",0.0,0.1,0.06,0.05,0.21,0.06,0.0,0.83,0.01,0.35,0.08,0.29,0.13,0.08,0.66,0.51,0.08,0.04,0.05,0.33,0.49,0.18,0.44,0.96,0.05,0.1,0.04,0.0,0.01,0.06,0.14,0.06,1.21,0.02,0.04,0.22,0.02,0.07,0.04,0.0,4.13,0.02,2.47,0.07
"1968-02-01 00:00:00",0.02,0.05,0.02,0.04,0.08,0.11,0.01,0.91,0.03,0.21,0.05,0.25,0.11,0.11,0.69,0.56,0.09,0.03,0.05,0.31,0.37,0.19,0.24,0.77,0.02,0.02,0.01,0.01,0.03,0.04,0.04,0.05,1.17,0.08,0.09,0.25,0.01,0.07,0.0,0.0,4.77,0.02,3.3,0.1
"1968-03-01 00:00:00",0.04,0.02,0.04,0.09,0.1,0.06,0.03,0.47,0.02,0.42,0.04,0.31,0.05,0.05,0.5,0.55,0.04,0.15,0.04,0.26,0.61,0.14,0.19,0.28,0.04,0.03,0.04,0.01,0.04,0.08,0.18,0.03,0.81,0.03,0.11,0.19,0.01,0.06,0.02,0.01,3.78,0.01,2.15,0.07
"1968-04-01 00:00:00",0.0,0.13,0.05,0.09,0.09,0.07,0.0,0.48,0.0,0.29,0.02,0.26,0.06,0.05,0.42,0.38,0.07,0.03,0.09,0.32,0.35,0.12,0.18,0.35,0.06,0.03,0.09,0.01,0.01,0.09,0.11,0.08,0.75,0.03,0.03,0.25,0.0,0.04,0.03,0.0,3.57,0.04,2.13,0.1
"1968-05-01 00:00:00",0.03,0.13,0.05,0.06,0.09,0.02,0.01,0.49,0.0,0.38,0.01,0.12,0.06,0.03,1.0,0.42,0.06,0.07,0.04,0.19,0.22,0.1,0.14,0.17,0.02,0.0,0.05,0.01,0.02,0.02,0.17,0.01,0.65,0.0,0.07,0.11,0.05,0.05,0.02,0.0,3.01,0.01,1.53,0.08
"1968-06-01 00:00:00",0.03,0.09,0.08,0.09,0.08,0.01,0.02,0.57,0.01,0.39,0.01,0.1,0.06,0.0,0.99,0.51,0.05,0.0,0.03,0.21,0.26,0.14,0.17,0.13,0.03,0.0,0.03,0.01,0.01,0.01,0.09,0.07,0.8,0.02,0.04,0.11,0.01,0.04,0.05,0.01,2.61,0.0,1.52,0.06
"1968-07-01 00:00:00",0.04,0.06,0.03,0.04,0.04,0.03,0.06,0.5,0.01,0.48,0.02,0.21,0.05,0.01,0.78,0.61,0.03,0.21,0.03,0.17,0.32,0.15,0.17,0.13,0.05,0.04,0.04,0.01,0.02,0.05,0.29,0.04,1.44,0.05,0.1,0.13,0.02,0.02,0.01,0.05,3.51,0.01,1.66,0.06
"1968-08-01 00:00:00",0.02,0.11,0.07,0.05,0.08,0.12,0.03,0.35,0.07,0.63,0.03,0.1,0.1,0.09,0.88,0.55,0.04,0.34,0.07,0.22,0.27,0.23,0.24,0.17,0.06,0.03,0.06,0.01,0.01,0.04,0.59,0.08,1.51,0.01,0.06,0.14,0.0,0.07,0.01,0.06,4.15,0.03,2.04,0.1
"1968-09-01 00:00:00",0.04,0.03,0.1,0.05,0.06,0.06,0.01,0.54,0.0,0.8,0.01,0.26,0.08,0.06,0.71,0.63,0.11,0.23,0.04,0.23,0.57,0.27,0.17,0.14,0.09,0.04,0.05,0.02,0.01,0.05,0.54,0.06,1.69,0.03,0.1,0.18,0.01,0.06,0.02,0.0,3.83,0.01,1.79,0.08
"1968-10-01 00:00:00",0.04,0.08,0.11,0.03,0.08,0.04,0.01,0.36,0.0,0.36,0.03,0.15,0.03,0.03,0.71,0.37,0.05,0.12,0.03,0.1,0.31,0.14,0.11,0.19,0.07,0.06,0.04,0.02,0.06,0.06,0.26,0.12,1.07,0.01,0.08,0.13,0.0,0.13,0.01,0.0,3.11,0.02,1.66,0.06
"1968-11-01 00:00:00",0.02,0.08,0.2,0.06,0.12,0.02,0.02,0.39,0.02,0.48,0.03,0.22,0.07,0.04,1.02,0.52,0.06,0.06,0.03,0.11,0.37,0.2,0.21,0.16,0.03,0.03,0.08,0.05,0.0,0.06,0.24,0.07,1.01,0.02,0.06,0.17,0.0,0.06,0.04,0.0,3.04,0.01,1.61,0.08
"1968-12-01 00:00:00",0.04,0.04,0.03,0.07,0.1,0.07,0.02,0.25,0.01,0.17,0.02,0.23,0.03,0.01,0.54,0.27,0.04,0.02,0.03,0.09,0.55,0.17,0.16,0.22,0.02,0.04,0.03,0.01,0.03,0.04,0.1,0.05,0.86,0.04,0.01,0.13,0.01,0.13,0.02,0.0,2.7,0.02,1.25,0.02
"1969-01-01 00:00:00",0.02,0.02,0.05,0.07,0.12,0.01,0.01,0.35,0.02,0.21,0.0,0.51,0.09,0.03,1.27,0.7,0.11,0.02,0.04,0.2,1.04,0.16,0.19,0.14,0.03,0.05,0.02,0.04,0.04,0.07,0.1,0.04,1.36,0.07,0.07,0.12,0.0,0.03,0.02,0.01,3.29,0.02,1.25,0.04
"1969-02-01 00:00:00",0.02,0.09,0.18,0.03,0.06,0.28,0.03,0.47,0.0,0.64,0.01,0.34,0.03,0.07,1.05,0.71,0.04,0.12,0.02,0.11,0.72,0.24,0.15,0.17,0.05,0.02,0.04,0.06,0.05,0.06,0.21,0.03,1.36,0.02,0.08,0.17,0.0,0.04,0.03,0.01,3.27,0.03,1.27,0.02
"1969-03-01 00:00:00",0.02,0.05,0.11,0.03,0.17,0.14,0.02,1.0,0.0,0.52,0.03,0.45,0.1,0.1,1.35,0.83,0.17,0.06,0.02,0.26,0.73,0.19,0.29,0.25,0.09,0.05,0.06,0.03,0.06,0.08,0.17,0.03,2.03,0.03,0.1,0.19,0.01,0.04,0.08,0.03,4.39,0.03,2.03,0.03
"1969-04-01 00:00:00",0.01,0.05,0.01,0.02,0.11,0.04,0.02,0.63,0.03,0.24,0.02,0.37,0.13,0.07,0.71,0.62,0.14,0.09,0.02,0.12,0.47,0.12,0.34,0.38,0.06,0.02,0.04,0.04,0.08,0.06,0.17,0.06,1.32,0.01,0.13,0.08,0.02,0.07,0.05,0.01,3.56,0.03,1.45,0.05
"1969-05-01 00:00:00",0.03,0.09,0.07,0.02,0.09,0.07,0.04,0.43,0.02,0.21,0.04,0.3,0.05,0.06,0.72,0.41,0.01,0.04,0.06,0.13,0.43,0.15,0.18,0.18,0.05,0.04,0.11,0.01,0.06,0.05,0.08,0.02,0.79,0.04,0.03,0.16,0.0,0.11,0.04,0.0,2.74,0.02,1.29,0.02
"1969-06-01 00:00:00",0.07,0.11,0.07,0.04,0.13,0.03,0.04,0.43,0.04,0.24,0.01,0.22,0.08,0.07,0.57,0.32,0.05,0.07,0.01,0.06,0.37,0.12,0.29,0.21,0.02,0.02,0.09,0.01,0.08,0.1,0.12,0.05,0.89,0.03,0.05,0.13,0.01,0.02,0.07,0.0,2.91,0.06,1.4,0.05
"1969-07-01 00:00:00",0.04,0.07,0.08,0.02,0.05,0.03,0.02,0.42,0.02,0.26,0.01,0.57,0.06,0.04,0.73,0.48,0.07,0.02,0.08,0.18,0.65,0.09,0.23,0.17,0.05,0.05,0.08,0.01,0.04,0.09,0.07,0.04,1.03,0.02,0.1,0.2,0.01,0.06,0.03,0.0,3.06,0.04,1.31,0.04
"1969-08-01 00:00:00",0.04,0.14,0.04,0.04,0.05,0.01,0.02,0.66,0.02,0.22,0.01,0.53,0.08,0.02,0.52,0.5,0.11,0.04,0.1,0.18,0.7,0.15,0.22,0.18,0.03,0.03,0.01,0.0,0.05,0.12,0.15,0.03,0.93,0.15,0.03,0.31,0.01,0.06,0.04,0.02,3.14,0.0,1.39,0.05
"1969-09-01 00:00:00",0.08,0.1,0.06,0.12,0.07,0.05,0.02,0.48,0.03,0.26,0.0,0.51,0.05,0.05,0.63,0.6,0.08,0.04,0.01,0.19,0.7,0.15,0.22,0.19,0.07,0.0,0.02,0.01,0.04,0.08,0.03,0.04,0.87,0.03,0.05,0.15,0.02,0.05,0.05,0.0,2.85,0.05,1.28,0.03
"1969-10-01 00:00:00",0.05,0.05,0.08,0.05,0.12,0.03,0.04,0.4,0.03,0.2,0.02,0.42,0.04,0.1,0.43,0.31,0.13,0.05,0.0,0.08,0.56,0.12,0.26,0.13,0.05,0.03,0.05,0.03,0.04,0.02,0.08,0.02,0.91,0.02,0.04,0.17,0.01,0.06,0.03,0.01,2.85,0.02,1.17,0.01
"1969-11-01 00:00:00",0.03,0.09,0.1,0.05,0.12,0.06,0.01,0.36,0.0,0.31,0.04,0.51,0.05,0.36,0.52,0.34,0.06,0.04,0.01,0.05,0.75,0.15,0.43,0.19,0.04,0.0,0.05,0.03,0.03,0.05,0.09,0.03,0.96,0.1,0.03,0.15,0.03,0.04,0.1,0.0,3.42,0.03,1.56,0.01
"1969-12-01 00:00:00",0.02,0.06,0.1,0.02,0.13,0.03,0.02,0.41,0.0,0.37,0.0,0.55,0.05,0.13,0.54,0.42,0.07,0.04,0.04,0.13,0.81,0.2,0.2,0.19,0.02,0.11,0.05,0.12,0.03,0.08,0.25,0.06,0.81,0.19,0.01,0.18,0.04,0.06,0.1,0.01,2.95,0.02,1.38,0.02
"1970-01-01 00:00:00",0.01,0.04,0.09,0.03,0.12,0.05,0.0,0.39,0.0,0.22,0.01,0.61,0.08,0.08,0.92,0.69,0.1,0.05,0.01,0.11,0.91,0.19,0.11,0.1,0.03,0.02,0.04,0.09,0.04,0.05,0.2,0.05,0.99,0.07,0.06,0.13,0.04,0.05,0.06,0.01,3.14,0.0,1.35,0.05
"1970-02-01 00:00:00",0.01,0.03,0.1,0.02,0.08,0.24,0.01,0.45,0.0,0.36,0.03,0.77,0.07,0.13,0.7,0.53,0.06,0.02,0.0,0.11,1.08,0.2,0.15,0.18,0.05,0.04,0.06,0.05,0.03,0.06,0.05,0.03,1.31,0.08,0.11,0.14,0.06,0.05,0.03,0.0,3.17,0.02,1.22,0.07
"1970-03-01 00:00:00",0.05,0.03,0.05,0.11,0.12,0.07,0.01,0.53,0.01,0.19,0.02,0.44,0.06,0.12,0.58,0.39,0.11,0.01,0.02,0.18,0.63,0.1,0.21,0.12,0.17,0.01,0.04,0.01,0.03,0.02,0.11,0.06,1.16,0.01,0.03,0.4,0.02,0.03,0.03,0.0,3.03,0.04,1.38,0.09
"1970-04-01 00:00:00",0.01,0.1,0.04,0.07,0.07,0.03,0.01,0.55,0.04,0.25,0.01,0.28,0.05,0.12,0.33,0.27,0.05,0.02,0.11,0.08,0.43,0.13,0.3,0.21,0.01,0.01,0.01,0.01,0.05,0.03,0.07,0.03,1.04,0.03,0.02,0.18,0.0,0.05,0.05,0.03,2.97,0.03,1.6,0.04
"1970-05-01 00:00:00",0.04,0.09,0.07,0.02,0.07,0.06,0.01,0.73,0.04,0.18,0.04,0.61,0.11,0.13,0.82,0.35,0.16,0.01,0.12,0.1,0.76,0.25,0.18,0.22,0.07,0.03,0.04,0.03,0.01,0.04,0.11,0.02,1.08,0.03,0.01,0.33,0.02,0.04,0.06,0.04,4.09,0.03,2.93,0.01
"1970-06-01 00:00:00",0.08,0.08,0.03,0.12,0.11,0.04,0.06,0.38,0.02,0.26,0.02,0.59,0.05,0.08,0.35,0.37,0.09,0.0,0.01,0.19,0.7,0.2,0.15,0.11,0.08,0.02,0.03,0.07,0.03,0.04,0.06,0.04,0.9,0.03,0.06,0.36,0.0,0.08,0.02,0.0,3.19,0.04,1.78,0.05
"1970-07-01 00:00:00",0.05,0.13,0.04,0.06,0.12,0.07,0.05,0.59,0.01,0.32,0.01,1.01,0.07,0.08,0.79,0.82,0.04,0.01,0.04,0.32,0.96,0.1,0.24,0.18,0.07,0.04,0.0,0.04,0.04,0.11,0.08,0.05,1.39,0.07,0.07,0.44,0.02,0.07,0.0,0.0,3.69,0.01,1.66,0.28
"1970-08-01 00:00:00",0.05,0.06,0.03,0.2,0.06,0.02,0.08,0.35,0.02,0.3,0.0,1.16,0.1,0.06,0.41,0.48,0.08,0.06,0.03,0.07,1.27,0.13,0.14,0.17,0.08,0.08,0.02,0.01,0.05,0.03,0.08,0.05,1.28,0.09,0.14,0.24,0.01,0.06,0.03,0.0,3.65,0.02,1.21,0.07
"1970-09-01 00:00:00",0.07,0.09,0.07,0.07,0.2,0.94,0.18,0.57,0.03,1.16,0.02,2.24,0.11,0.08,0.66,1.79,0.08,0.0,0.07,0.26,3.02,0.3,0.25,0.24,0.08,0.01,0.21,0.01,0.04,0.08,0.04,0.06,2.07,0.24,0.09,0.16,0.15,0.18,0.05,0.01,6.0,0.0,1.28,0.15
"1970-10-01 00:00:00",0.1,0.03,0.03,0.07,0.44,0.07,0.16,0.43,0.0,0.35,0.01,0.85,0.1,0.08,0.79,0.7,0.02,0.01,0.02,0.24,0.87,0.15,0.2,0.09,0.08,0.01,0.06,0.01,0.03,0.04,0.08,0.01,1.2,0.04,0.04,0.17,0.06,0.06,0.05,0.01,3.73,0.0,1.24,0.05
"1970-11-01 00:00:00",0.03,0.03,0.05,0.03,0.18,0.09,0.05,0.26,0.03,0.22,0.01,0.51,0.01,0.11,0.49,0.44,0.06,0.01,0.01,0.09,0.58,0.12,0.18,0.14,0.06,0.04,0.04,0.01,0.05,0.02,0.06,0.06,0.73,0.06,0.09,0.1,0.01,0.05,0.04,0.02,2.34,0.01,0.95,0.06
"1970-12-01 00:00:00",0.03,0.02,0.09,0.09,0.05,0.05,0.01,0.32,0.04,0.31,0.01,0.38,0.16,0.16,0.45,0.43,0.03,0.0,0.02,0.06,0.51,0.07,0.23,0.1,0.03,0.02,0.04,0.02,0.04,0.01,0.18,0.16,0.93,0.05,0.05,0.09,0.01,0.02,0.01,0.0,2.52,0.02,1.17,0.09
"1971-01-01 00:00:00",0.01,0.04,0.07,0.06,0.09,0.09,0.12,0.35,0.02,0.23,0.0,0.52,0.08,0.09,0.38,0.47,0.03,0.01,0.02,0.13,0.68,0.12,0.12,0.09,0.05,0.02,0.02,0.02,0.05,0.03,0.06,0.07,0.81,0.01,0.07,0.27,0.01,0.0,0.05,0.0,2.87,0.0,1.4,0.12
"1971-02-01 00:00:00",0.06,0.05,0.01,0.07,0.06,0.02,0.1,0.68,0.05,0.28,0.0,0.32,0.05,0.09,0.69,0.6,0.14,0.04,0.02,0.2,0.36,0.06,0.25,0.15,0.07,0.03,0.0,0.0,0.06,0.03,0.17,0.06,1.27,0.03,0.06,0.32,0.02,0.02,0.04,0.0,3.47,0.02,2.16,0.13
"1971-03-01 00:00:00",0.01,0.05,0.0,0.01,0.03,0.02,0.02,0.46,0.01,0.12,0.0,0.37,0.02,0.08,0.38,0.34,0.09,0.02,0.01,0.27,0.42,0.1,0.21,0.08,0.03,0.02,0.02,0.01,0.02,0.01,0.08,0.02,0.98,0.04,0.03,0.18,0.0,0.18,0.07,0.01,3.08,0.01,1.56,0.02
"1971-04-01 00:00:00",0.01,0.11,0.02,0.05,0.05,0.03,0.07,0.54,0.01,0.16,0.03,0.61,0.06,0.08,0.38,0.45,0.09,0.02,0.0,0.6,0.66,0.1,0.19,0.29,0.09,0.01,0.01,0.01,0.02,0.04,0.05,0.01,1.07,0.05,0.07,0.09,0.01,0.05,0.07,0.01,3.15,0.03,1.19,0.04
"1971-05-01 00:00:00",0.02,0.1,0.11,0.0,0.08,0.1,0.04,0.24,0.01,0.34,0.02,0.18,0.06,0.1,0.33,0.42,0.01,0.02,0.02,0.3,0.3,0.15,0.13,0.12,0.01,0.0,0.05,0.03,0.02,0.03,0.23,0.1,0.83,0.02,0.07,0.14,0.0,0.11,0.02,0.0,2.52,0.0,1.07,0.03
"1971-06-01 00:00:00",0.01,0.11,0.03,0.0,0.11,0.03,0.06,0.55,0.0,0.15,0.01,0.27,0.07,0.04,0.29,0.24,0.03,0.01,0.03,0.21,0.35,0.1,0.14,0.25,0.03,0.04,0.01,0.01,0.02,0.09,0.09,0.07,0.72,0.03,0.05,0.23,0.03,0.09,0.13,0.0,2.5,0.01,1.47,0.05
"1971-07-01 00:00:00",0.04,0.17,0.05,0.03,0.16,0.02,0.05,0.99,0.02,0.26,0.02,0.35,0.09,0.15,0.52,0.46,0.07,0.02,0.1,0.34,0.42,0.19,0.35,0.37,0.05,0.05,0.03,0.05,0.03,0.16,0.13,0.05,1.12,0.09,0.05,0.3,0.02,0.09,0.23,0.0,3.33,0.02,1.83,0.04
"1971-08-01 00:00:00",0.03,0.13,0.02,0.02,0.06,0.02,0.04,0.72,0.01,0.36,0.02,0.33,0.04,0.06,0.39,0.61,0.06,0.02,0.03,0.32,0.37,0.09,0.22,0.23,0.05,0.01,0.03,0.01,0.1,0.05,0.1,0.07,0.93,0.09,0.01,0.09,0.0,0.02,0.12,0.02,2.7,0.01,1.08,0.03
"1971-09-01 00:00:00",0.03,0.06,0.05,0.06,0.11,0.03,0.05,0.47,0.01,0.32,0.04,0.23,0.07,0.16,0.39,0.44,0.01,0.05,0.03,0.13,0.31,0.09,0.21,0.12,0.05,0.01,0.06,0.03,0.06,0.03,0.11,0.0,0.87,0.04,0.03,0.17,0.01,0.03,0.11,0.0,2.69,0.01,1.05,0.05
"1971-10-01 00:00:00",0.07,0.13,0.16,0.03,0.14,0.05,0.07,0.5,0.02,0.33,0.04,0.26,0.05,0.08,0.33,0.58,0.06,0.03,0.01,0.58,0.24,0.14,0.27,0.12,0.09,0.01,0.07,0.05,0.03,0.02,0.13,0.04,1.03,0.03,0.03,0.13,0.01,0.04,0.13,0.0,2.76,0.03,0.95,0.04
"1971-11-01 00:00:00",0.07,0.12,0.05,0.09,0.23,0.03,0.15,0.85,0.04,0.16,0.0,0.42,0.07,0.06,0.41,0.66,0.02,0.03,0.06,0.81,0.48,0.15,0.34,0.13,0.04,0.01,0.02,0.02,0.06,0.05,0.1,0.09,1.12,0.07,0.12,0.15,0.01,0.06,0.1,0.0,3.09,0.02,0.92,0.12
"1971-12-01 00:00:00",0.03,0.12,0.14,0.03,0.15,0.05,0.12,0.96,0.0,0.22,0.05,0.4,0.09,0.05,0.6,0.88,0.03,0.04,0.04,1.67,0.53,0.22,0.24,0.16,0.04,0.03,0.02,0.04,0.03,0.02,0.18,0.05,1.26,0.03,0.08,0.33,0.02,0.03,0.06,0.02,3.72,0.02,1.22,0.04
"1972-01-01 00:00:00",0.01,0.04,0.08,0.0,0.06,0.02,0.02,0.63,0.01,0.14,0.0,0.36,0.01,0.06,0.39,0.5,0.02,0.02,0.02,0.35,0.5,0.15,0.24,0.12,0.07,0.0,0.0,0.0,0.02,0.03,0.07,0.04,0.86,0.01,0.03,0.49,0.0,0.01,0.13,0.01,3.04,0.01,1.4,0.03
"1972-02-01 00:00:00",0.06,0.02,0.05,0.01,0.02,0.02,0.03,0.86,0.01,0.18,0.03,0.23,0.01,0.05,0.3,0.48,0.06,0.0,0.03,0.33,0.36,0.15,0.21,0.14,0.02,0.01,0.02,0.01,0.02,0.09,0.09,0.06,0.8,0.01,0.03,0.22,0.0,0.13,0.14,0.0,2.69,0.02,1.21,0.05
"1972-03-01 00:00:00",0.07,0.02,0.04,0.01,0.1,0.01,0.01,0.44,0.01,0.22,0.02,0.17,0.01,0.05,0.23,0.39,0.01,0.01,0.03,0.15,0.35,0.1,0.22,0.11,0.03,0.01,0.01,0.0,0.01,0.03,0.13,0.02,0.73,0.03,0.02,0.2,0.0,0.13,0.1,0.0,2.37,0.0,0.97,0.06
